,median,median_perc,mean,std,min,max,over_threshold,names
hsa:03083,0.0,0.0,0.0013990919806520466,0.004529853269675366,0.0,0.023737391,False,Polycomb repressive complex
hsa:04723,3.2290583e-05,0.02015428702764166,0.00047009015966081874,0.0010824005490290742,0.0,0.005748719,False,Retrograde endocannabinoid signaling
hsa:04115,0.0007368631,0.45991583420707577,0.0058083598166081855,0.01075642903459719,0.0,0.041289885,False,p53 signaling pathway
hsa:05221,0.0,0.0,0.00015508288339491233,0.00039154561298447376,0.0,0.0025457242,False,Acute myeloid leukemia
hsa:00630,3.852079e-05,0.024042893811843182,0.0004952013112918129,0.0010079698979117706,0.0,0.006406937,False,Glyoxylate and dicarboxylate metabolism
hsa:04925,0.0,0.0,0.000606423717122807,0.001208508397329371,0.0,0.007159377,False,Aldosterone synthesis and secretion
hsa:05415,0.0,0.0,0.00022292668681461988,0.0004338706540536833,0.0,0.0028328982,False,Diabetic cardiomyopathy
hsa:05414,0.0045214035,2.822050747946657,0.007373699117543862,0.00924906656787712,0.0,0.04202532,False,Dilated cardiomyopathy
hsa:03013,1.32811365e-05,0.00828947055784927,0.00011651827170216378,0.00018216950944477194,0.0,0.0006830635,False,Nucleocytoplasmic transport
hsa:04623,3.2081844e-05,0.0200240018073388,0.0017069756965497076,0.003765638557307893,0.0,0.01455416,False,Cytosolic DNA-sensing pathway
hsa:05161,0.0,0.0,8.798948560818713e-05,0.00015553576669357123,0.0,0.000868367,False,Hepatitis B
hsa:04668,0.00018949286,0.11827267070801159,0.00048182828067836245,0.0016441185770596936,0.0,0.018270627,False,TNF signaling pathway
hsa:04216,0.00010413314,0.06499508518163308,0.0005368357279064327,0.0011953600558174636,0.0,0.0052409037,False,Ferroptosis
hsa:04964,0.0011494636,0.7174419651149155,0.0032784455420701766,0.0038391195256366984,0.0,0.013299217,False,Proximal tubule bicarbonate reclamation
hsa:04140,0.0,0.0,4.3155541127251456e-05,0.0001320927156441469,0.0,0.001250213,False,Autophagy - animal
hsa:04950,0.005599203,3.494763299505378,0.008825451392573104,0.011391392703877953,0.0,0.051981896,False,Maturity onset diabetes of the young
hsa:05418,0.0,0.0,4.6178488899415205e-05,0.00010596047750154772,0.0,0.00063432334,False,Fluid shear stress and atherosclerosis
hsa:04666,4.6997648e-05,0.02933375614234246,0.0006358067276429823,0.001599840174118376,0.0,0.007977549,False,Fc gamma R-mediated phagocytosis
hsa:04015,0.0001693175,0.10568014500706652,0.0006541441457105263,0.0011105844215136037,0.0,0.00591303,False,Rap1 signaling pathway
hsa:04310,2.5896774e-05,0.016163567448936052,0.0012336585998391815,0.003173964138268531,0.0,0.020322986,False,Wnt signaling pathway
hsa:05016,0.0,0.0,1.9122710996257316e-05,4.7623021776871235e-05,0.0,0.00028133183,False,Huntington disease
hsa:05213,0.00013728377,0.08568617373110735,0.0001938376970760235,0.0002875563548665908,0.0,0.0025692151,False,Endometrial cancer
hsa:04978,0.0019232049,1.2003754644989495,0.003829039838760233,0.004420491358111717,0.0,0.018533878,False,Mineral absorption
hsa:03020,0.0,0.0,0.0005701499965747954,0.0018040908473945822,0.0,0.011563918,False,RNA polymerase
hsa:04630,0.00017916961,0.11182937596916773,0.0036432737946198823,0.0096287378849905,0.0,0.045261674,False,JAK-STAT signaling pathway
hsa:04260,4.7148587e-06,0.0029427965278475596,0.005751558799457836,0.012347245119624487,0.0,0.06499692,False,Cardiac muscle contraction
hsa:05010,0.0,0.0,3.8677051569590635e-05,0.00010275417958160811,0.0,0.00040860072,False,Alzheimer disease
hsa:04261,0.00034434657,0.21492518759304843,0.0006645705688538012,0.0007846457119851826,0.0,0.0043535773,False,Adrenergic signaling in cardiomyocytes
hsa:05014,0.0,0.0,2.0698462169590644e-05,3.2429531007338236e-05,0.0,0.00020895817,False,Amyotrophic lateral sclerosis
hsa:04611,0.00018567199,0.11588786053981781,0.0004554851554678361,0.0005563665444682249,0.0,0.0028043175,False,Platelet activation
hsa:04740,0.005265606,3.286547495858842,0.011143758804619883,0.016049268728360506,0.0,0.057974216,False,Olfactory transduction
hsa:04664,0.0001603847,0.1001047047878386,0.0004487460023976608,0.0008587902735992212,0.0,0.005707291,False,Fc epsilon RI signaling pathway
hsa:00190,4.3629152e-05,0.027231296882456606,0.00025377610364795306,0.0004703476028072694,0.0,0.002089594,False,Oxidative phosphorylation
hsa:03320,0.0007797645,0.4866929019821502,0.0022429628801461992,0.004054249846172194,0.0,0.017259294,False,PPAR signaling pathway
hsa:04931,0.00012074779,0.0753651805423705,0.0008004527822368421,0.0010556761479857083,0.0,0.006230506,False,Insulin resistance
hsa:00040,1.3002442e-05,0.00811552235301119,0.0014175150073631579,0.002946426783105223,0.0,0.026218345,False,Pentose and glucuronate interconversions
hsa:04142,0.0,0.0,0.00101376408288538,0.002109463136556094,0.0,0.012693379,False,Lysosome
hsa:04070,2.5396237e-05,0.01585115542571694,0.0006519498719964914,0.001896739180119462,0.0,0.011514334,False,Phosphatidylinositol signaling system
hsa:04350,0.00030144793,0.18814984248220082,0.003840219203134504,0.006226348451313444,0.0,0.038531523,False,TGF-beta signaling pathway
hsa:05235,0.00016208133,0.10116366268896126,0.0007209068152748536,0.00134856011245487,0.0,0.0066130273,False,PD-L1 expression and PD-1 checkpoint pathway in cancer
hsa:04110,0.0,0.0,0.0005438569498099416,0.001481189128187926,0.0,0.0058830306,False,Cell cycle
hsa:00500,0.0012044446,0.7517585599892405,0.0027211464260233913,0.003801839161229096,0.0,0.018978762,False,Starch and sucrose metabolism
hsa:05321,0.0,0.0,0.0013567578038362576,0.002862353593091472,0.0,0.017794205,False,Inflammatory bowel disease
hsa:04910,0.0,0.0,0.000363921132305848,0.0008446501034443178,0.0,0.006184392,False,Insulin signaling pathway
hsa:04657,0.0003947257,0.24636950825529455,0.0032414232313099393,0.006497503332397267,0.0,0.027331483,False,IL-17 signaling pathway
hsa:04934,0.0,0.0,0.0008363975355614035,0.0017040556604095505,0.0,0.009314303,False,Cushing syndrome
hsa:04640,0.0034845648,2.174904031482391,0.004119533125748537,0.005192264914967779,0.0,0.021000966,False,Hematopoietic cell lineage
hsa:00591,0.0003369129,0.21028543491813487,0.0011087314018888884,0.0015373560297151545,0.0,0.01001815,False,Linoleic acid metabolism
hsa:05217,0.0013105379,0.8179770862979694,0.002156022171369006,0.002612828380997283,0.0,0.01241019,False,Basal cell carcinoma
hsa:00380,0.00068008096,0.42447505112788103,0.0018167977247257304,0.003142453127004649,0.0,0.020712331,False,Tryptophan metabolism
hsa:00515,0.0,0.0,0.0006914862335321637,0.001553614557705605,0.0,0.009359984,False,Mannose type O-glycan biosynthesis
hsa:00340,0.0009565651,0.5970436515817862,0.003044398879658479,0.004550738337632169,0.0,0.031085331,False,Histidine metabolism
hsa:04727,0.00087037217,0.5432460149465658,0.0018420905728467837,0.0026469543472742657,0.0,0.01712289,False,GABAergic synapse
hsa:00300,1.3717159e-05,0.00856161561684402,0.00028389005660941536,0.0006558265699023887,0.0,0.004916743,False,Lysine biosynthesis
hsa:03262,4.247154e-05,0.02650876906328894,0.00027992249972553796,0.00058224158734881,0.0,0.0055993255,False,Virion - Coronavirus
hsa:05165,0.0,0.0,0.0004466606837076025,0.0012432071744996036,0.0,0.004943836,False,Human papillomavirus infection
hsa:04911,0.00038184883,0.23833236213137268,0.0019351901305847943,0.0028679531858224147,0.0,0.019500613,False,Insulin secretion
hsa:05110,0.0,0.0,0.00017941402116959066,0.00038568086693491454,0.0,0.0018032077,False,Vibrio cholerae infection
hsa:04725,4.8568527e-06,0.003031422609086258,0.0014874697232906433,0.0028143254582922656,0.0,0.016980814,False,Cholinergic synapse
hsa:05224,0.0001252665,0.07818555013231177,0.0006031742061871345,0.000991398905588992,0.0,0.007344944,False,Breast cancer
hsa:05145,0.00011904444,0.0743020283283478,0.0007527186581479531,0.0018622390037288288,0.0,0.008681196,False,Toxoplasmosis
hsa:05202,0.0,0.0,0.0007445306736783625,0.0014135419481903686,0.0,0.009544617,False,Transcriptional misregulation in cancer
hsa:05134,1.5135422e-05,0.009446829723467123,0.0008287379318245613,0.001638488610339721,0.0,0.008361163,False,Legionellosis
hsa:05031,0.0002838909,0.17719155715260748,0.002581113920345029,0.0050673136021070295,0.0,0.027430955,False,Amphetamine addiction
hsa:05171,3.9162715e-05,0.02444355367915554,0.00016613550194736842,0.00031900807390674413,0.0,0.0017038386,False,Coronavirus disease - COVID-19
hsa:04923,0.00104597,0.6528460511940075,0.0033285431399999997,0.0061442335787369184,0.0,0.025367513,False,Regulation of lipolysis in adipocytes
hsa:05166,0.0,0.0,0.0002834203288583041,0.0008896376067323812,0.0,0.0044475044,False,Human T-cell leukemia virus 1 infection
hsa:05211,0.0,0.0,0.0003697345197076023,0.0005376369171595985,0.0,0.0031266436,False,Renal cell carcinoma
hsa:03460,0.0,0.0,0.002768526240219884,0.005967815854170495,0.0,0.035021495,False,Fanconi anemia pathway
hsa:00360,0.00016365918,0.10214848361296146,0.002381866697680702,0.00447163217160169,0.0,0.025292316,False,Phenylalanine metabolism
hsa:04072,3.725063e-05,0.023250118741444815,0.001295307949982456,0.002583741371062351,0.0,0.017914958,False,Phospholipase D signaling pathway
hsa:04932,0.0,0.0,0.00075258385054269,0.0014428571127916396,0.0,0.0066129644,False,Non-alcoholic fatty liver disease
hsa:04919,0.00038986807,0.24333760049153313,0.0009632073613742683,0.0011903920273009293,0.0,0.0077623166,False,Thyroid hormone signaling pathway
hsa:04062,0.00012428299,0.07757168872155445,0.0005579074468479529,0.0008447503874819284,0.0,0.003291751,False,Chemokine signaling pathway
hsa:00062,0.0,0.0,0.00021745356501754384,0.0006277478962374433,0.0,0.002969586,False,Fatty acid elongation
hsa:04218,0.0,0.0,0.00023428293951286542,0.00047176382114701756,0.0,0.0020082481,False,Cellular senescence
hsa:05032,0.0,0.0,0.0005844708955789472,0.0012534316465137405,0.0,0.0064263935,False,Morphine addiction
hsa:04927,0.0025505268,1.5919207528365902,0.003852164935532163,0.004408260021560964,0.0,0.01933033,False,Cortisol synthesis and secretion
hsa:04726,0.00046664075,0.29125555318384855,0.0036170067577514613,0.005836789913516725,0.0,0.022499591,False,Serotonergic synapse
hsa:04622,0.0,0.0,0.0020187616815438595,0.004074574770642307,0.0,0.019446962,False,RIG-I-like receptor signaling pathway
hsa:00603,0.0011872993,0.7410572574647546,0.004329219372018713,0.006204538369479295,0.0,0.023077045,False,Glycosphingolipid biosynthesis - globo and isoglobo series
hsa:05133,0.000120058074,0.07493469174532534,0.0005284805064561403,0.0010512638749291482,0.0,0.008549731,False,Pertussis
hsa:00910,0.0,0.0,0.0018574681517894737,0.0040777299636971945,0.0,0.024447527,False,Nitrogen metabolism
hsa:05022,1.8039165e-06,0.0011259211676326421,4.4632551976023396e-05,6.202241296473181e-05,0.0,0.0002272535,False,Pathways of neurodegeneration - multiple diseases
hsa:00640,0.0,0.0,0.0027943140305175447,0.00819376694168832,0.0,0.034558963,False,Propanoate metabolism
hsa:04926,0.0,0.0,0.00035653128034959043,0.0006181323923229241,0.0,0.0031423746,False,Relaxin signaling pathway
hsa:05144,0.0,0.0,0.0008302684773157892,0.001332989096795902,0.0,0.0043111746,False,Malaria
hsa:03060,4.695129e-05,0.029304821624869443,0.0006343352113877193,0.0015760824973864505,0.0,0.008432266,False,Protein export
hsa:00730,1.4308098e-05,0.008930452383334968,0.00041025337879157896,0.0008862891197366322,0.0,0.0050366563,False,Thiamine metabolism
hsa:00980,0.0005427624,0.33876716308936433,0.003704120330602337,0.005925585226112736,0.0,0.032242678,False,Metabolism of xenobiotics by cytochrome P450
hsa:03268,7.914292e-05,0.04939734677090476,0.00027281913958830407,0.000554068380946779,0.0,0.0037716224,False,Virion - Orthopoxvirus
hsa:04510,0.00024739912,0.15441507745047411,0.0004742666301742688,0.0006868036097723052,0.0,0.003680707,False,Focal adhesion
hsa:04977,0.0031868806,1.98910333502566,0.004518485411789004,0.0050187299379938375,0.0,0.029496364,False,Vitamin digestion and absorption
hsa:00120,0.0015072351,0.9407463725116447,0.0022207062199,0.0030027397811069854,0.0,0.018648125,False,Primary bile acid biosynthesis
hsa:04148,9.9627476e-05,0.06218285830093191,0.005833840885718126,0.01024872654288528,0.0,0.04381838,False,Efferocytosis
hsa:04713,2.446177e-06,0.001526790438513154,0.005429075157835205,0.00980210384119152,0.0,0.03591673,False,Circadian entrainment
hsa:00780,0.00042396088,0.2646167541791222,0.0017034954701695907,0.0027575892209170676,0.0,0.014143938,False,Biotin metabolism
hsa:03082,0.0,0.0,2.0932659745842097e-05,3.797772112452902e-05,0.0,0.00015632866,False,ATP-dependent chromatin remodeling
hsa:00604,3.2625045e-05,0.020363042724243337,0.0019651489356725146,0.004484114352832618,0.0,0.021951657,False,Glycosphingolipid biosynthesis - ganglio series
hsa:04392,0.008120331,5.06833468238887,0.013457401629999996,0.016216580743228584,0.0,0.07523076,True,Hippo signaling pathway - multiple species
hsa:05226,0.00010699795,0.06678316695828165,0.00028162276027485374,0.0004972963427872474,0.0,0.0037089658,False,Gastric cancer
hsa:05216,0.00070734334,0.44149096662177717,0.0011520771851345033,0.0016340239698305829,0.0,0.012755311,False,Thyroid cancer
hsa:04270,0.00014747852,0.09204926471881264,0.002597754449797076,0.004944994535819899,0.0,0.017527638,False,Vascular smooth muscle contraction
hsa:05332,6.873706e-05,0.042902490694461184,0.0009751204010497071,0.002051180841989353,0.0,0.009539712,False,Graft-versus-host disease
hsa:05012,0.0,0.0,4.721592917391812e-05,0.00010683607850149574,0.0,0.000411971,False,Parkinson disease
hsa:04145,1.8370547e-05,0.01146604497951559,0.00045960280577192985,0.0009898624270022727,0.0,0.005159119,False,Phagosome
hsa:05143,0.0,0.0,0.0025762151187415203,0.005589740907878822,0.0,0.03457488,False,African trypanosomiasis
hsa:03250,3.0517229e-05,0.019047441557629045,0.002069857952931579,0.004936914919433428,0.0,0.03397914,False,Viral life cycle - HIV-1
hsa:03018,0.0,0.0,9.682840789473681e-05,0.0006451657938851993,0.0,0.008183352,False,RNA degradation
hsa:00740,7.186857e-05,0.04485703426432891,0.0008387928589269004,0.0016159400389541662,0.0,0.010251158,False,Riboflavin metabolism
hsa:00470,0.0,0.0,0.001558641049415205,0.002880861074331727,0.0,0.01652926,False,D-Amino acid metabolism
hsa:03410,0.0,0.0,0.0007590310011038019,0.002381268145222667,0.0,0.010674204,False,Base excision repair
hsa:00250,0.0,0.0,0.0005456826294467838,0.0011473754522014136,0.0,0.0060068266,False,Alanine
hsa:00534,0.00033236167,0.20744476784969537,0.005092605651058478,0.010376762753644858,0.0,0.050289184,False,Glycosaminoglycan biosynthesis - heparan sulfate / heparin
hsa:04512,0.0008455666,0.5277635265175319,0.004581128458906434,0.006452266199462566,0.0,0.026167233,False,ECM-receptor interaction
hsa:05140,0.0002190898,0.13674571047628983,0.0006004501669005848,0.0008275905751026723,0.0,0.003229016,False,Leishmaniasis
hsa:05132,1.3128374e-06,0.0008194123277434418,0.0002509519056561403,0.00043791709180880065,0.0,0.0024725487,False,Salmonella infection
hsa:05205,0.00010459283,0.0652820023984494,0.00036150079027309946,0.0004989504440643488,0.0,0.0023068623,False,Proteoglycans in cancer
hsa:01521,0.0002249281,0.14038970705428536,0.00048462004359064304,0.0005857188656482153,0.0,0.0026136246,False,EGFR tyrosine kinase inhibitor resistance
hsa:04961,0.0010862987,0.6780173587313058,0.0018399583757485393,0.0023255349771616027,0.0,0.0144476695,False,Endocrine and other factor-regulated calcium reabsorption
hsa:00130,0.00049432367,0.30853395027699615,0.0015160591650181866,0.0023097828390659966,0.0,0.01613878,False,Ubiquinone and other terpenoid-quinone biosynthesis
hsa:01051,0.0,0.0,7.635254330974855e-05,0.0001975947503216627,0.0,0.001311332,False,Biosynthesis of ansamycins
hsa:00240,6.8415425e-06,0.004270174101743815,0.0034821490244263164,0.006810095291786863,0.0,0.036371298,False,Pyrimidine metabolism
hsa:00511,0.0,0.0,0.0004960211535146198,0.0010608514730657214,0.0,0.0053968783,False,Other glycan degradation
hsa:03030,0.0,0.0,9.896802935526318e-05,0.00026776554978778956,0.0,0.0029416187,False,DNA replication
hsa:04917,0.00018034832,0.11256507218321106,0.0018258020148526322,0.003841779878183708,0.0,0.022658052,False,Prolactin signaling pathway
hsa:00565,0.0,0.0,0.00019224721207233917,0.00040349505450778243,0.0,0.0026296205,False,Ether lipid metabolism
hsa:03440,9.094967e-05,0.056766573531648226,0.0008106040517321058,0.0014830418854525167,0.0,0.006092168,False,Homologous recombination
hsa:00592,0.00018294819,0.11418779067716188,0.0004579328494415205,0.0007124544476386098,0.0,0.0057971487,False,alpha-Linolenic acid metabolism
hsa:04120,0.0,0.0,0.00012001202219023393,0.00029887353785302466,0.0,0.002961793,False,Ubiquitin mediated proteolysis
hsa:04020,0.00041831075,0.26109020460386406,0.0011857890462690062,0.002237773895313731,0.0,0.009904489,False,Calcium signaling pathway
hsa:01523,0.0,0.0,0.0010701973337309942,0.0033854337155253475,0.0,0.017207734,False,Antifolate resistance
hsa:00350,0.0,0.0,0.0016649866228548302,0.003411574301088958,0.0,0.020338662,False,Tyrosine metabolism
hsa:04940,0.0015075296,0.9409301857778728,0.0025679123138596482,0.0031166076145209653,0.0,0.016660118,False,Type I diabetes mellitus
hsa:04137,0.0,0.0,0.00043319707204093563,0.0010571889741354873,0.0,0.0050353776,False,Mitophagy - animal
hsa:00982,0.00085389015,0.5329587010917701,0.004570742630074268,0.005985401761063788,0.0,0.028037433,False,Drug metabolism - cytochrome P450
hsa:00061,0.0001645576,0.1027092357849298,0.001929147426842515,0.004490248043573835,0.0,0.025922835,False,Fatty acid biosynthesis
hsa:04936,0.0002223441,0.13877689387963854,0.0010014893584128653,0.0014432683400158865,0.0,0.0072463723,False,Alcoholic liver disease
hsa:05340,0.0013557139,0.8461738540912527,0.004417047359929823,0.006851402977620503,0.0,0.028656328,False,Primary immunodeficiency
hsa:00510,0.0,0.0,0.001273359722280702,0.0031314903760412765,0.0,0.02773358,False,N-Glycan biosynthesis
hsa:04924,0.00034843275,0.21747559198081096,0.00192092937902924,0.003373222586684534,0.0,0.022755431,False,Renin secretion
hsa:03430,1.3225176e-05,0.008254542604420547,0.001268809291485438,0.002144970001179827,0.0,0.009157527,False,Mismatch repair
hsa:05017,0.0,0.0,3.264597184210526e-06,8.198355949444263e-06,0.0,4.167752e-05,False,Spinocerebellar ataxia
hsa:05417,0.0,0.0,0.00011339648187134503,0.00023990173870364672,0.0,0.0014998356,False,Lipid and atherosclerosis
hsa:04520,2.7526503e-05,0.01718076884301653,0.0010060059395263156,0.0022952927877186295,0.0,0.013874159,False,Adherens junction
hsa:04922,0.0,0.0,0.000518264397380117,0.0011074749020594382,0.0,0.0053594424,False,Glucagon signaling pathway
